manufacturer,date,avg_price,tdp,units,sales,date_new,channel,SOM
BIMBO,JULIO 2021,7.3450134770889495,350,226.31,1662.25,2021-07-01,OT,4.8709166788274745
BIMBO,JULIO 2022,9.137293512744773,377,274.23,2505.7199999999993,2022-07-01,OT,6.495191051498672
BIMBO,JUNIO 2019,6.089438629876309,39,10.51,64,2019-06-01,OT,0.21905055276037924
BIMBO,JUNIO 2020,10.234427684117131,238,56.34999999999999,576.7100000000002,2020-06-01,OT,2.1373261020547183
BIMBO,JUNIO 2021,7.459179884356265,367,188.51000000000002,1406.1299999999999,2021-06-01,OT,4.644836631490071
BIMBO,JUNIO 2022,8.569128545872733,350,234.77999999999997,2011.8600000000001,2022-06-01,OT,5.815963966266218
BIMBO,MARZO 2019,6.70926517571885,16,3.13,21,2019-03-01,OT,0.07064047362755652
BIMBO,MARZO 2020,12.140785609397945,215,54.47999999999999,661.43,2020-03-01,OT,1.9255161235010898
BIMBO,MARZO 2021,8.684917058203089,307,104.28999999999999,905.7500000000001,2021-03-01,OT,2.926890587126335
BIMBO,MARZO 2022,7.906163868704587,361,239.45999999999995,1893.2099999999998,2022-03-01,OT,5.368190661064857
BIMBO,MARZO 2023,9.834182847896438,397,247.20000000000005,2431.0099999999998,2023-03-01,OT,5.87693208484698
BIMBO,MAYO 2019,5.754614549402823,33,9.21,53,2019-05-01,OT,0.1790298608296176
BIMBO,MAYO 2020,11.272385584788855,243,45.230000000000004,509.84999999999997,2020-05-01,OT,2.102299107455791
BIMBO,MAYO 2021,8.78815672306322,349,112.30000000000001,986.9099999999999,2021-05-01,OT,3.2666743017384787
BIMBO,MAYO 2022,8.384352393221684,344,201.82,1692.1300000000003,2022-05-01,OT,5.003292398388781
BIMBO,NOVIEMBRE 2019,7.497793468667255,68,11.329999999999998,84.94999999999999,2019-11-01,OT,0.2781791919344734
BIMBO,NOVIEMBRE 2020,10.327665317139003,226,74.1,765.2800000000001,2020-11-01,OT,2.4836689549169697
BIMBO,NOVIEMBRE 2021,9.311679523616187,353,147.78,1376.08,2021-11-01,OT,4.11040577143888
BIMBO,NOVIEMBRE 2022,9.516370348780725,355,205.85999999999999,1959.04,2022-11-01,OT,5.29993244685499
BIMBO,OCTUBRE 2019,6.929724596391264,58,10.530000000000001,72.97000000000001,2019-10-01,OT,0.24061147034480942
BIMBO,OCTUBRE 2020,10.57697492585603,273,74.17999999999999,784.6000000000003,2020-10-01,OT,2.6370919792541603
BIMBO,OCTUBRE 2021,9.152190427956445,348,157.96,1445.68,2021-10-01,OT,4.47515214551488
BIMBO,OCTUBRE 2022,9.970080660288875,389,213.24,2126.02,2022-10-01,OT,5.628800761654831
BIMBO,SEPTIEMBRE 2019,7.678883071553227,48,11.460000000000003,88,2019-09-01,OT,0.28930238674469066
BIMBO,SEPTIEMBRE 2020,10.453436293436292,232,64.75,676.8599999999999,2020-09-01,OT,2.3222055978446017
BIMBO,SEPTIEMBRE 2021,8.420412480169224,349,170.19,1433.0700000000002,2021-09-01,OT,4.622153386069969
BIMBO,SEPTIEMBRE 2022,9.54212611580505,386,209.49,1998.9800000000002,2022-09-01,OT,5.514041223042578
DIANA,ABRIL 2019,6.2479289049555655,791,663.9,4148,2019-04-01,OT,11.787104657440823
DIANA,ABRIL 2020,6.65872976666831,930,607.2900000000002,4043.7799999999993,2020-04-01,OT,13.394009332594921
DIANA,ABRIL 2021,6.352372499160394,982,833.7199999999997,5296.100000000001,2021-04-01,OT,15.854170726676688
DIANA,ABRIL 2022,6.329034127237851,1073,1000.96,6335.11,2022-04-01,OT,15.812806578412681
DIANA,AGOSTO 2019,6.045227625880252,818,604.94,3657,2019-08-01,OT,11.736953591373002
DIANA,AGOSTO 2020,6.86078886310905,769,487.02999999999986,3341.41,2020-08-01,OT,11.842987143021697
DIANA,AGOSTO 2021,6.871234468579599,1032,671.2200000000001,4612.11,2021-08-01,OT,14.068542549615438
DIANA,AGOSTO 2022,6.500840817648453,1066,802.7899999999998,5218.810000000001,2022-08-01,OT,14.05382712113068
DIANA,DICIEMBRE 2019,6.571455612341471,984,686.7900000000002,4513.21,2019-12-01,OT,11.087390761854765
DIANA,DICIEMBRE 2020,6.583328386384413,900,842.2700000000001,5544.9400000000005,2020-12-01,OT,12.774881799386337
DIANA,DICIEMBRE 2021,6.271796830246323,1013,1047.4,6569.08,2021-12-01,OT,13.813609593749401
DIANA,DICIEMBRE 2022,6.692682926829269,918,1131.6,7573.4400000000005,2022-12-01,OT,13.431685941337463
DIANA,ENERO 2019,6.744160370960365,771,634.0300000000001,4276,2019-01-01,OT,11.455821679258426
DIANA,ENERO 2020,6.485488982606741,954,801.4599999999999,5197.859999999998,2020-01-01,OT,12.673262402113592
DIANA,ENERO 2021,6.707082802547773,915,784.9999999999998,5265.0599999999995,2021-01-01,OT,13.097659413987794
DIANA,ENERO 2022,6.41926647390047,986,919.9400000000002,5905.34,2022-01-01,OT,13.547036134208184
DIANA,ENERO 2023,6.809856430311713,908,956.3299999999999,6512.470000000001,2023-01-01,OT,13.138668312916609
DIANA,FEBRERO 2019,6.4906790039461155,758,440.94,2862,2019-02-01,OT,10.750910934976147
DIANA,FEBRERO 2020,6.780539062659404,930,490.10999999999996,3323.21,2020-02-01,OT,11.897854619051044
DIANA,FEBRERO 2021,6.718025219545146,901,532.92,3580.1699999999996,2021-02-01,OT,13.509229233187652
DIANA,FEBRERO 2022,6.724095902246358,1005,648.1600000000002,4358.29,2022-02-01,OT,13.681492319819231
DIANA,FEBRERO 2023,6.788130323494961,914,691.5099999999998,4694.0599999999995,2023-02-01,OT,12.76398112564692
DIANA,JULIO 2019,6.2655202383908595,783,644.3200000000003,4037,2019-07-01,OT,12.630623865840686
DIANA,JULIO 2020,6.960150780829294,756,315.69000000000005,2197.2500000000005,2020-07-01,OT,8.238092399359177
DIANA,JULIO 2021,6.503881094376048,1054,756.2299999999999,4918.4299999999985,2021-07-01,OT,14.412550892251712
DIANA,JULIO 2022,6.555053226759252,1087,829.4700000000003,5437.219999999999,2022-07-01,OT,14.094065852940316
DIANA,JUNIO 2019,6.080749649024879,772,591.2100000000002,3595,2019-06-01,OT,12.304480268336928
DIANA,JUNIO 2020,6.464296384822227,877,234.29000000000008,1514.52,2020-06-01,OT,5.612913124592796
DIANA,JUNIO 2021,6.506489493201484,1069,647.1999999999999,4211,2021-06-01,OT,13.910098678788367
DIANA,JUNIO 2022,6.587499659056816,1040,733.2599999999998,4830.3499999999985,2022-06-01,OT,13.963765641970127
DIANA,MARZO 2019,6.4076306395927185,735,512.6700000000001,3285,2019-03-01,OT,11.05018837459634
DIANA,MARZO 2020,6.772517784593642,940,622.73,4217.449999999999,2020-03-01,OT,12.27759245129442
DIANA,MARZO 2021,6.4094633699108945,938,698.06,4474.189999999999,2021-03-01,OT,14.458144737526657
DIANA,MARZO 2022,6.551967931920195,1063,770.86,5050.6500000000015,2022-03-01,OT,14.321101284224799
DIANA,MARZO 2023,6.801151929864803,948,784.7699999999999,5337.34,2023-03-01,OT,12.902943506500254
DIANA,MAYO 2019,6.262827980251846,773,540.81,3387,2019-05-01,OT,11.441021483583299
DIANA,MAYO 2020,6.824989251421202,926,418.65999999999997,2857.35,2020-05-01,OT,11.781905177383159
DIANA,MAYO 2021,6.54060714685785,987,624.89,4087.160000000001,2021-05-01,OT,13.528508718214878
DIANA,MAYO 2022,6.525101186801122,1080,728.8500000000003,4755.82,2022-05-01,OT,14.062015361766132
DIANA,NOVIEMBRE 2019,6.432552993449363,1025,569.4099999999997,3662.76,2019-11-01,OT,11.994156763389192
DIANA,NOVIEMBRE 2020,6.849966458135072,928,640.99,4390.76,2020-11-01,OT,14.249940283936901
DIANA,NOVIEMBRE 2021,6.620586959664596,975,691.7,4579.460000000001,2021-11-01,OT,13.679029427121606
DIANA,NOVIEMBRE 2022,6.775955483965444,882,751.1899999999999,5090.030000000002,2022-11-01,OT,13.770425898636738
DIANA,OCTUBRE 2019,5.9878376111390725,978,596.0999999999999,3569.350000000001,2019-10-01,OT,11.76958409860553
DIANA,OCTUBRE 2020,6.914244515731831,902,617.2199999999999,4267.61,2020-10-01,OT,14.34371667293505
DIANA,OCTUBRE 2021,6.724388352252697,979,709.15,4768.6,2021-10-01,OT,14.761365254483882
DIANA,OCTUBRE 2022,6.717307716711293,1006,788.0300000000001,5293.4400000000005,2022-10-01,OT,14.014787774232673
DIANA,SEPTIEMBRE 2019,4.415031050269707,871,882.4399999999999,3896,2019-09-01,OT,12.80820566769676
DIANA,SEPTIEMBRE 2020,6.770604176629999,886,627.3000000000002,4247.2,2020-09-01,OT,14.57150904938332
DIANA,SEPTIEMBRE 2021,6.727197007556826,977,660.33,4442.17,2021-09-01,OT,14.327556300109853
DIANA,SEPTIEMBRE 2022,6.517232553079848,1031,781.3700000000001,5092.370000000001,2022-09-01,OT,14.046932987316197
DINANT,ABRIL 2019,8.872361205018406,250,133.10999999999999,1181,2019-04-01,OT,3.355971697308971
DINANT,ABRIL 2020,8.38255998788888,431,132.10999999999999,1107.4199999999998,2020-04-01,OT,3.6680516286994513
DINANT,ABRIL 2021,7.473860887594411,483,202.57,1513.9799999999998,2021-04-01,OT,4.532183568432235
DINANT,ABRIL 2022,8.609272416584226,435,222.38000000000002,1914.5300000000002,2022-04-01,OT,4.778779307473499
DINANT,AGOSTO 2019,7.18471058540058,364,182.61,1312,2019-08-01,OT,4.210796585146672
DINANT,AGOSTO 2020,8.013812984205154,457,166.51,1334.38,2020-08-01,OT,4.729454087916566
DINANT,AGOSTO 2021,7.969181875090287,468,207.67000000000002,1654.9600000000003,2021-08-01,OT,5.048204656417902
DINANT,AGOSTO 2022,9.238169600605715,398,211.32000000000002,1952.21,2022-08-01,OT,5.257141349108805
DINANT,DICIEMBRE 2019,7.524539744422787,448,230.84999999999997,1737.0400000000002,2019-12-01,OT,4.2673044792890655
DINANT,DICIEMBRE 2020,8.025203529469119,451,205.13000000000002,1646.2100000000005,2020-12-01,OT,3.7926719075351203
DINANT,DICIEMBRE 2021,7.718010868290392,515,255.79000000000005,1974.1899999999996,2021-12-01,OT,4.151371261102639
DINANT,DICIEMBRE 2022,8.813421880461371,392,286.1,2521.5199999999986,2022-12-01,OT,4.471979012813361
DINANT,ENERO 2019,8.976545842217483,244,140.70000000000002,1263,2019-01-01,OT,3.3837003697154797
DINANT,ENERO 2020,7.838883152641542,428,232.44000000000003,1822.0700000000002,2020-01-01,OT,4.442515039847
DINANT,ENERO 2021,8.648250633148862,448,213.21999999999997,1843.98,2021-01-01,OT,4.587188371301602
DINANT,ENERO 2022,8.009287232852188,465,268.11,2147.3700000000003,2022-01-01,OT,4.9261344788809165
DINANT,ENERO 2023,9.154198767334357,386,259.6,2376.429999999999,2023-01-01,OT,4.794359979986764
DINANT,FEBRERO 2019,9.133535215395137,241,102.36999999999999,935,2019-02-01,OT,3.5122647533901805
DINANT,FEBRERO 2020,8.162585896323971,433,149.89,1223.49,2020-02-01,OT,4.38037504336553
DINANT,FEBRERO 2021,8.942267596520239,443,139.09,1243.78,2021-02-01,OT,4.69321544386276
DINANT,FEBRERO 2022,8.62678308543581,449,196.98999999999998,1699.3899999999999,2022-02-01,OT,5.3347049492754275
DINANT,FEBRERO 2023,8.989701848270895,372,222.37000000000006,1999.0399999999997,2023-02-01,OT,5.435744074300971
DINANT,JULIO 2019,8.699421965317919,248,138.4,1204,2019-07-01,OT,3.7669732807709155
DINANT,JULIO 2020,7.531417232878361,459,166.31,1252.5500000000002,2020-07-01,OT,4.696153207335231
DINANT,JULIO 2021,7.303673399812496,459,234.66000000000003,1713.8800000000006,2021-07-01,OT,5.02220885998426
DINANT,JULIO 2022,8.972736983883701,392,215.31000000000003,1931.9199999999996,2022-07-01,OT,5.0078179111039205
DINANT,JUNIO 2019,8.881694084704236,245,114.27999999999999,1015,2019-06-01,OT,3.4740048601841393
DINANT,JUNIO 2020,7.936602183489753,469,156.63,1243.11,2020-06-01,OT,4.60704938482988
DINANT,JUNIO 2021,7.276052699560839,473,193.54999999999993,1408.28,2021-06-01,OT,4.6519386766478465
DINANT,JUNIO 2022,8.890505890505894,406,202.01999999999995,1796.0600000000002,2022-06-01,OT,5.192120844021008
DINANT,MARZO 2019,9.152993348115299,245,112.75,1032,2019-03-01,OT,3.471474703982777
DINANT,MARZO 2020,8.230562060889932,450,170.79999999999998,1405.7800000000002,2020-03-01,OT,4.092424075254165
DINANT,MARZO 2021,7.638009534522471,465,186.69,1425.94,2021-03-01,OT,4.607861290429947
DINANT,MARZO 2022,8.485626233928828,440,207.67,1762.2099999999994,2022-03-01,OT,4.996740596571485
DINANT,MARZO 2023,8.978143408490757,415,246.14999999999998,2209.97,2023-03-01,OT,5.342571029962559
DINANT,MAYO 2019,8.713228969551007,244,116.25999999999999,1013,2019-05-01,OT,3.4218348871774085
DINANT,MAYO 2020,8.307766395236845,452,114.21,948.8299999999999,2020-05-01,OT,3.912375134112539
DINANT,MAYO 2021,7.454377780188783,462,184.34,1374.1400000000003,2021-05-01,OT,4.548406465625958
DINANT,MAYO 2022,8.698934624697337,420,206.5,1796.3300000000002,2022-05-01,OT,5.311391107064893
DINANT,NOVIEMBRE 2019,7.775220798606791,435,160.77999999999997,1250.0999999999997,2019-11-01,OT,4.093605742640202
DINANT,NOVIEMBRE 2020,7.83851586381364,481,189.74000000000004,1487.2800000000004,2020-11-01,OT,4.826875344016453
DINANT,NOVIEMBRE 2021,8.310770496862466,487,194.42,1615.7800000000002,2021-11-01,OT,4.826399219068306
DINANT,NOVIEMBRE 2022,8.904399359778518,463,231.17000000000002,2058.43,2022-11-01,OT,5.568819394488993
DINANT,OCTUBRE 2019,8.516599631876748,412,146.68999999999997,1249.3,2019-10-01,OT,4.119445113084423
DINANT,OCTUBRE 2020,8.639675868386881,467,192.17000000000002,1487.3400000000001,2020-10-01,OT,4.9990471379351025
DINANT,OCTUBRE 2021,8.268870301320165,493,198.45999999999998,1641.04,2021-10-01,OT,5.079895742402011
DINANT,OCTUBRE 2022,9.174466931694973,429,221.36,2030.8599999999994,2022-10-01,OT,5.3768573742553345
DINANT,SEPTIEMBRE 2019,7.289422967917469,334,176.42000000000002,1286,2019-09-01,OT,4.227759879019002
DINANT,SEPTIEMBRE 2020,8.281007527504341,469,172.70000000000002,1430.1299999999999,2020-09-01,OT,4.906562496890791
DINANT,SEPTIEMBRE 2021,7.970017636684303,490,198.45,1581.6499999999999,2021-09-01,OT,5.101375999133025
DINANT,SEPTIEMBRE 2022,9.29935617275248,417,212.78999999999996,1978.81,2022-09-01,OT,5.458403742192959
KELLOGGS,ABRIL 2019,10.112359550561798,318,291.03000000000003,2943,2019-04-01,OT,8.36293370464039
KELLOGGS,ABRIL 2020,10.803740270594993,681,191.43,2068.1599999999994,2020-04-01,OT,6.850262462670943
KELLOGGS,ABRIL 2021,11.551666967021086,698,277.44999999999993,3205.0099999999993,2021-04-01,OT,9.594376186383572
KELLOGGS,ABRIL 2022,12.727230726583919,730,324.6700000000001,4132.1500000000015,2022-04-01,OT,10.314089053384706
KELLOGGS,AGOSTO 2019,9.91168175745881,309,269.47999999999996,2671,2019-08-01,OT,8.572437255279542
KELLOGGS,AGOSTO 2020,11.499656862745098,734,204,2345.93,2020-08-01,OT,8.314699132530544
KELLOGGS,AGOSTO 2021,11.356187805628693,697,292.4300000000001,3320.89,2021-08-01,OT,10.12987163523689
KELLOGGS,AGOSTO 2022,12.097631080227421,677,316.59999999999985,3830.1099999999997,2022-08-01,OT,10.314171965431546
KELLOGGS,DICIEMBRE 2019,10.949132875466493,695,318.87,3491.3500000000004,2019-12-01,OT,8.577035355412587
KELLOGGS,DICIEMBRE 2020,12.347382442383573,773,397.89,4912.9,2020-12-01,OT,11.318736864998563
KELLOGGS,DICIEMBRE 2021,12.626876895087943,758,412.2499999999999,5205.430000000003,2021-12-01,OT,10.946095615762173
KELLOGGS,DICIEMBRE 2022,15.305836914262324,638,390.96000000000004,5983.969999999999,2022-12-01,OT,10.612720998962839
KELLOGGS,ENERO 2019,10.922337256290005,319,339.03,3703,2019-01-01,OT,9.920698708674918
KELLOGGS,ENERO 2020,10.897667083258947,679,336.05999999999995,3662.270000000001,2020-01-01,OT,8.929234088141769
KELLOGGS,ENERO 2021,10.38082644628099,743,332.75,3454.22,2021-01-01,OT,8.592911970800888
KELLOGGS,ENERO 2022,12.361802043554547,745,387.55999999999995,4790.94,2022-01-01,OT,10.990567401169677
KELLOGGS,ENERO 2023,13.972312750555188,688,346.73,4844.620000000001,2023-01-01,OT,9.77384237963815
KELLOGGS,FEBRERO 2019,9.611626336922146,331,281.43,2705,2019-02-01,OT,10.161150971037902
KELLOGGS,FEBRERO 2020,9.860150261240989,720,262.21,2585.4299999999994,2020-02-01,OT,9.256432866936827
KELLOGGS,FEBRERO 2021,10.027376361401874,654,235.96999999999994,2366.1599999999994,2021-02-01,OT,8.928346375283656
KELLOGGS,FEBRERO 2022,11.012929227793004,712,310.15,3415.66,2022-02-01,OT,10.722399394513388
KELLOGGS,FEBRERO 2023,13.095430525334164,628,289.53000000000003,3791.5200000000004,2023-02-01,OT,10.309814897447588
KELLOGGS,JULIO 2019,9.91222014005326,316,304.17,3015,2019-07-01,OT,9.433076778674677
KELLOGGS,JULIO 2020,12.01580233505295,722,184.14999999999998,2212.7100000000005,2020-07-01,OT,8.296056176122901
KELLOGGS,JULIO 2021,11.362684420059546,692,298.91,3396.419999999999,2021-07-01,OT,9.952581637120295
KELLOGGS,JULIO 2022,12.88118108533836,708,323.7699999999999,4170.54,2022-07-01,OT,10.810646875116644
KELLOGGS,JUNIO 2019,9.822986786337571,318,280.77000000000004,2758,2019-06-01,OT,9.439709758017592
KELLOGGS,JUNIO 2020,11.695768145678384,730,194.94999999999993,2280.09,2020-06-01,OT,8.450167106576862
KELLOGGS,JUNIO 2021,11.283461368001182,696,270.76,3055.1099999999997,2021-06-01,OT,10.091874038127077
KELLOGGS,JUNIO 2022,12.752986081405686,708,303.90999999999985,3875.76,2022-06-01,OT,11.204199348809539
KELLOGGS,MARZO 2019,9.63031766672859,304,269.15,2592,2019-03-01,OT,8.719052744886975
KELLOGGS,MARZO 2020,10.357166476834335,721,272.17,2818.9100000000008,2020-03-01,OT,8.20624503832372
KELLOGGS,MARZO 2021,11.206955976813411,695,255.32,2861.36,2021-03-01,OT,9.24635677657169
KELLOGGS,MARZO 2022,12.179729913137896,707,294.71999999999997,3589.61,2022-03-01,OT,10.178327221420247
KELLOGGS,MARZO 2023,14.380618495829951,604,270.98,3896.86,2023-03-01,OT,9.420603602682343
KELLOGGS,MAYO 2019,9.888938555169688,321,290.83,2876,2019-05-01,OT,9.714903391433591
KELLOGGS,MAYO 2020,10.976823130047993,724,170.86,1875.5000000000005,2020-05-01,OT,7.7333764362721125
KELLOGGS,MAYO 2021,11.058929374718852,694,266.7599999999999,2950.08,2021-05-01,OT,9.76477138145591
KELLOGGS,MAYO 2022,12.844525023090345,715,292.33,3754.84,2022-05-01,OT,11.102316269533738
KELLOGGS,NOVIEMBRE 2019,10.091451776649745,689,246.25000000000003,2485.02,2019-11-01,OT,8.137502713843498
KELLOGGS,NOVIEMBRE 2020,11.900266327463525,745,251.57,2993.749999999999,2020-11-01,OT,9.716030647322123
KELLOGGS,NOVIEMBRE 2021,12.267990338850607,747,281.53999999999996,3453.93,2021-11-01,OT,10.317026485484776
KELLOGGS,NOVIEMBRE 2022,14.377513058509638,599,266.11,3825.9999999999995,2022-11-01,OT,10.35075421720189
KELLOGGS,OCTUBRE 2019,10.0842782468838,650,248.69999999999993,2507.9600000000005,2019-10-01,OT,8.269753914841282
KELLOGGS,OCTUBRE 2020,11.526856460282696,710,251.15000000000003,2894.97,2020-10-01,OT,9.73018374608898
KELLOGGS,OCTUBRE 2021,12.07754674528668,724,257.78,3113.3500000000004,2021-10-01,OT,9.637481968512226
KELLOGGS,OCTUBRE 2022,13.305029239766085,620,256.5,3412.7400000000007,2022-10-01,OT,9.03549049930382
KELLOGGS,SEPTIEMBRE 2019,9.929906542056075,295,265.36,2635,2019-09-01,OT,8.662633966730226
KELLOGGS,SEPTIEMBRE 2020,11.292731024994264,699,218.05000000000007,2462.38,2020-09-01,OT,8.448058121355363
KELLOGGS,SEPTIEMBRE 2021,11.567770849571314,692,256.6,2968.2899999999995,2021-09-01,OT,9.573776350309211
KELLOGGS,SEPTIEMBRE 2022,12.398865715331139,638,273.3,3388.6100000000006,2022-09-01,OT,9.34723470410625
OTHERS,ABRIL 2019,12.344270606982471,994,552.24,6817,2019-04-01,OT,19.37143019522037
OTHERS,ABRIL 2020,12.844202044951231,1529,424.46000000000004,5451.85,2020-04-01,OT,18.05788885149727
OTHERS,ABRIL 2021,12.629795570037627,1572,515.5799999999998,6511.669999999998,2021-04-01,OT,19.493047317040602
OTHERS,ABRIL 2022,13.941194312796222,1541,527.4999999999997,7353.980000000002,2022-04-01,OT,18.355965929796852
OTHERS,AGOSTO 2019,11.66556044972747,1013,497.1899999999999,5800,2019-08-01,OT,18.61480197702035
OTHERS,AGOSTO 2020,13.270283168946872,1623,440.02000000000004,5839.190000000003,2020-08-01,OT,20.695889488467714
OTHERS,AGOSTO 2021,13.116333797167886,1616,488.68000000000006,6409.690000000003,2021-08-01,OT,19.551787900731906
OTHERS,AGOSTO 2022,13.795681749849674,1557,532.16,7341.510000000002,2022-08-01,OT,19.770084051355024
OTHERS,DICIEMBRE 2019,11.977354504340942,1517,605.8599999999999,7256.600000000002,2019-12-01,OT,17.826947959983098
OTHERS,DICIEMBRE 2020,12.900707775344978,1553,589.1700000000001,7600.710000000002,2020-12-01,OT,17.51113120095326
OTHERS,DICIEMBRE 2021,13.278913288288308,1646,710.399999999999,9433.34,2021-12-01,OT,19.83664012694319
OTHERS,DICIEMBRE 2022,13.829793263712746,1579,705.7300000000005,9760.100000000002,2022-12-01,OT,17.3097823388114
OTHERS,ENERO 2019,12.466411689712656,984,509.85000000000014,6356,2019-01-01,OT,17.02834485345336
OTHERS,ENERO 2020,12.07526293782768,1524,621.82,7508.640000000009,2020-01-01,OT,18.30733513465279
OTHERS,ENERO 2021,12.531621135285471,1533,611.2999999999995,7660.580000000001,2021-01-01,OT,19.056889713242892
OTHERS,ENERO 2022,13.757958786814292,1555,637.6600000000004,8772.900000000007,2022-01-01,OT,20.125309178098988
OTHERS,ENERO 2023,13.26076362893897,1661,734.6499999999992,9742.020000000002,2023-01-01,OT,19.654166464920355
OTHERS,FEBRERO 2019,12.208568410747866,967,388.1700000000001,4739,2019-02-01,OT,17.801735471995794
OTHERS,FEBRERO 2020,12.459020110186593,1579,441.07000000000005,5495.300000000001,2020-02-01,OT,19.67443540675167
OTHERS,FEBRERO 2021,12.968236793382882,1519,415.88999999999976,5393.360000000003,2021-02-01,OT,20.351027067738407
OTHERS,FEBRERO 2022,13.770009376065468,1496,469.2799999999999,6461.990000000002,2022-02-01,OT,20.285402429794413
OTHERS,FEBRERO 2023,12.884950650711861,1573,572.4499999999999,7375.990000000004,2023-02-01,OT,20.056624146892133
OTHERS,JULIO 2019,11.650292745856904,1002,503.84999999999997,5870,2019-07-01,OT,18.36555910143295
OTHERS,JULIO 2020,12.888179793852307,1657,435.6099999999996,5614.219999999998,2020-07-01,OT,21.049249339096715
OTHERS,JULIO 2021,12.46721063227094,1620,561.3100000000001,6997.970000000001,2021-07-01,OT,20.50625886054102
OTHERS,JULIO 2022,13.96838990682375,1547,544.1299999999998,7600.620000000004,2022-07-01,OT,19.701913625561467
OTHERS,JUNIO 2019,12.086264305717878,988,453.48999999999995,5481,2019-06-01,OT,18.75962624499435
OTHERS,JUNIO 2020,12.841817784575042,1653,457.70000000000016,5877.699999999999,2020-06-01,OT,21.783152069579188
OTHERS,JUNIO 2021,12.761713815987346,1670,498.7699999999996,6365.160000000003,2021-06-01,OT,21.025885468125527
OTHERS,JUNIO 2022,14.098471268303491,1534,496.48999999999995,6999.75,2022-06-01,OT,20.23515243251119
OTHERS,MARZO 2019,12.567927186528609,936,447.1700000000002,5620,2019-03-01,OT,18.904736275565124
OTHERS,MARZO 2020,12.81003299049099,1556,515.2999999999997,6601.010000000004,2020-03-01,OT,19.216472168471245
OTHERS,MARZO 2021,12.974325518750799,1529,475.1799999999999,6165.140000000003,2021-03-01,OT,19.922373982132
OTHERS,MARZO 2022,13.740918465276788,1526,489.73000000000013,6729.340000000004,2022-03-01,OT,19.0810211984567
OTHERS,MARZO 2023,12.903534646123434,1552,606.8499999999995,7830.509999999998,2023-03-01,OT,18.93014650689019
OTHERS,MAYO 2019,11.479154768703596,975,507.7900000000001,5829,2019-05-01,OT,19.689906769355492
OTHERS,MAYO 2020,12.947260876312658,1605,386.6200000000002,5005.670000000002,2020-05-01,OT,20.640218835379486
OTHERS,MAYO 2021,13.04564535278155,1580,471.67999999999984,6153.37,2021-05-01,OT,20.367668427808518
OTHERS,MAYO 2022,13.826517647993018,1563,503.73999999999984,6964.970000000001,2022-05-01,OT,20.59403323385668
OTHERS,NOVIEMBRE 2019,11.692955329888488,1550,501.22999999999956,5860.8600000000015,2019-11-01,OT,19.192104753867902
OTHERS,NOVIEMBRE 2020,12.629488042746376,1644,460.3899999999996,5814.489999999999,2020-11-01,OT,18.870568029577626
OTHERS,NOVIEMBRE 2021,13.251056652060969,1666,515.7799999999996,6834.630000000002,2021-11-01,OT,20.41531204410305
OTHERS,NOVIEMBRE 2022,14.552231698341922,1463,461.97999999999996,6722.840000000001,2022-11-01,OT,18.187784757337578
OTHERS,OCTUBRE 2019,12.199105799766,1464,478.64000000000004,5838.979999999999,2019-10-01,OT,19.253468043222348
OTHERS,OCTUBRE 2020,12.878610517472802,1595,450.2099999999999,5772.31,2020-10-01,OT,19.40111190768363
OTHERS,OCTUBRE 2021,13.28487133256844,1592,488.0799999999997,6484.08,2021-10-01,OT,20.071692576289443
OTHERS,OCTUBRE 2022,14.74291626198217,1463,473.62000000000006,6982.539999999996,2022-10-01,OT,18.4868093763395
OTHERS,SEPTIEMBRE 2019,12.106007691967639,1046,452.4200000000001,5477,2019-09-01,OT,18.005786047734894
OTHERS,SEPTIEMBRE 2020,13.20277394393287,1621,441.9699999999994,5835.230000000003,2020-09-01,OT,20.019802870181078
OTHERS,SEPTIEMBRE 2021,13.227147844409107,1633,484.09,6403.130000000004,2021-09-01,OT,20.652340088722955
OTHERS,SEPTIEMBRE 2022,14.461860906913362,1491,484.27999999999986,7003.590000000001,2022-09-01,OT,19.318894620901045
PEPSICO,ABRIL 2019,9.401632049715673,1548,1325.94,12466,2019-04-01,OT,35.42382995652297
PEPSICO,ABRIL 2020,9.713505624197891,2205,1192.17,11580.150000000001,2020-04-01,OT,38.35634905282907
PEPSICO,ABRIL 2021,10.073156934922832,2271,1184.44,11931.05,2021-04-01,OT,35.71626359934968
PEPSICO,ABRIL 2022,10.368197442302359,2423,1405.1699999999996,14569.080000000002,2022-04-01,OT,36.36527922410514
PEPSICO,AGOSTO 2019,8.986952758344126,1562,1259.2699999999993,11317,2019-08-01,OT,36.32132999550677
PEPSICO,AGOSTO 2020,10.773039930623998,2344,1014.7599999999995,10932.050000000003,2020-08-01,OT,38.74655537538655
PEPSICO,AGOSTO 2021,9.48260501445451,2519,1311.01,12431.790000000006,2021-08-01,OT,37.9212912490994
PEPSICO,AGOSTO 2022,10.33175269564167,2425,1324.3599999999997,13682.96,2022-08-01,OT,36.84708857868867
PEPSICO,DICIEMBRE 2019,9.579280231594371,2184,1664.9799999999996,15949.309999999992,2019-12-01,OT,39.18191982025161
PEPSICO,DICIEMBRE 2020,10.588247059037444,2407,1649.9699999999996,17470.290000000008,2020-12-01,OT,40.249468840240155
PEPSICO,DICIEMBRE 2021,9.978691319540175,2430,1777.21,17734.229999999996,2021-12-01,OT,37.2919388507612
