Manufacturer,Channel,Date,SOM,SOM_hat,SOM mae,Sales,Sales_pred,Sales MAPE,Units,units_pred,units MAPE,forecast_month
KELLOGGS,TRADITIONAL,2023-09-01,,0.91,,,2211.48,,,356.69,,December 2022
KELLOGGS,TRADITIONAL,2023-10-01,,0.8,,,1997.13,,,335.65,,December 2022
KELLOGGS,TRADITIONAL,2023-11-01,,0.83,,,2110.77,,,354.75,,December 2022
KELLOGGS,TRADITIONAL,2023-12-01,,0.81,,,2177.65,,,370.35,,December 2022
OTHERS,OT,2023-01-01,19.65,20.45,0.8,9742.02,9223.82,5.32,734.65,643.67,12.38,December 2022
OTHERS,OT,2023-02-01,20.06,20.51,0.45,7375.99,6836.99,7.31,572.45,471.84,17.57,December 2022
OTHERS,OT,2023-03-01,18.93,19.71,0.78,7830.51,7825.37,0.07,606.85,533.43,12.1,December 2022
OTHERS,OT,2023-04-01,,19.97,,,8193.46,,,561.58,,December 2022
OTHERS,OT,2023-05-01,,20.99,,,7559.37,,,522.78,,December 2022
OTHERS,OT,2023-06-01,,21.29,,,7796.16,,,533.98,,December 2022
OTHERS,OT,2023-07-01,,21.29,,,8318.93,,,578.51,,December 2022
OTHERS,OT,2023-08-01,,21.53,,,8200.34,,,560.9,,December 2022
OTHERS,OT,2023-09-01,,21.73,,,8201.23,,,548.94,,December 2022
OTHERS,OT,2023-10-01,,22.68,,,8465.67,,,565.13,,December 2022
OTHERS,OT,2023-11-01,,21.39,,,8272.91,,,562.4,,December 2022
OTHERS,OT,2023-12-01,,20.51,,,10406.39,,,710.82,,December 2022
OTHERS,TRADITIONAL,2023-01-01,4.7,4.53,0.17,8593.29,9226.82,7.37,8154.39,8388.01,2.87,December 2022
OTHERS,TRADITIONAL,2023-02-01,5.0,4.46,0.54,8759.77,8938.76,2.04,8331.04,7910.41,5.05,December 2022
OTHERS,TRADITIONAL,2023-03-01,5.11,4.31,0.8,9360.37,9060.58,3.2,8608.93,7878.76,8.48,December 2022
OTHERS,TRADITIONAL,2023-04-01,,4.39,,,9194.93,,,7599.12,,December 2022
OTHERS,TRADITIONAL,2023-05-01,,4.1,,,8856.83,,,7142.6,,December 2022
OTHERS,TRADITIONAL,2023-06-01,,4.3,,,9671.65,,,7439.73,,December 2022
OTHERS,TRADITIONAL,2023-07-01,,4.28,,,9860.08,,,7303.77,,December 2022
OTHERS,TRADITIONAL,2023-08-01,,4.32,,,10255.3,,,7431.37,,December 2022
OTHERS,TRADITIONAL,2023-09-01,,4.33,,,10564.35,,,7285.76,,December 2022
OTHERS,TRADITIONAL,2023-10-01,,4.27,,,10617.5,,,7173.99,,December 2022
OTHERS,TRADITIONAL,2023-11-01,,4.35,,,11090.38,,,7443.21,,December 2022
OTHERS,TRADITIONAL,2023-12-01,,4.25,,,11487.54,,,7363.81,,December 2022
PEPSICO,OT,2023-01-01,38.03,36.61,1.42,18850.7,16517.68,12.38,1871.6,1614.63,13.73,December 2022
PEPSICO,OT,2023-02-01,37.22,34.18,3.04,13689.66,11393.1,16.78,1422.61,1150.82,19.11,December 2022
PEPSICO,OT,2023-03-01,36.5,36.33,0.17,15099.19,14426.17,4.46,1510.26,1438.3,4.76,December 2022
PEPSICO,OT,2023-04-01,,35.15,,,14420.15,,,1429.15,,December 2022
PEPSICO,OT,2023-05-01,,34.39,,,12387.21,,,1231.33,,December 2022
PEPSICO,OT,2023-06-01,,35.33,,,12938.19,,,1282.28,,December 2022
PEPSICO,OT,2023-07-01,,35.7,,,13947.22,,,1363.36,,December 2022
PEPSICO,OT,2023-08-01,,36.39,,,13859.07,,,1370.83,,December 2022
PEPSICO,OT,2023-09-01,,37.09,,,13996.6,,,1380.33,,December 2022
PEPSICO,OT,2023-10-01,,37.22,,,13891.82,,,1371.35,,December 2022
PEPSICO,OT,2023-11-01,,37.07,,,14335.9,,,1430.73,,December 2022
PEPSICO,OT,2023-12-01,,37.77,,,19165.2,,,1871.6,,December 2022
PEPSICO,TRADITIONAL,2023-01-01,52.87,53.31,0.44,96734.39,108683.32,12.35,51107.1,56902.26,11.34,December 2022
PEPSICO,TRADITIONAL,2023-02-01,52.32,53.64,1.32,91729.56,107478.3,17.17,48790.0,54835.87,12.39,December 2022
PEPSICO,TRADITIONAL,2023-03-01,52.25,54.2,1.95,95716.33,113843.74,18.94,50158.38,57496.84,14.63,December 2022
PEPSICO,TRADITIONAL,2023-04-01,,54.35,,,113919.28,,,55842.78,,December 2022
PEPSICO,TRADITIONAL,2023-05-01,,54.58,,,117881.34,,,56402.55,,December 2022
PEPSICO,TRADITIONAL,2023-06-01,,54.43,,,122512.87,,,57249.0,,December 2022
PEPSICO,TRADITIONAL,2023-07-01,,54.88,,,126558.64,,,57526.65,,December 2022
PEPSICO,TRADITIONAL,2023-08-01,,54.51,,,129361.7,,,56987.53,,December 2022
PEPSICO,TRADITIONAL,2023-09-01,,54.21,,,132258.79,,,56280.34,,December 2022
PEPSICO,TRADITIONAL,2023-10-01,,54.48,,,135402.16,,,56183.47,,December 2022
PEPSICO,TRADITIONAL,2023-11-01,,54.62,,,139285.52,,,56620.13,,December 2022
PEPSICO,TRADITIONAL,2023-12-01,,54.78,,,148063.16,,,57612.13,,December 2022
SEÑORIAL,OT,2023-01-01,9.73,9.55,0.18,4822.87,4310.06,10.63,739.17,670.3,9.32,December 2022
SEÑORIAL,OT,2023-02-01,8.95,9.05,0.1,3290.65,3016.4,8.33,471.38,450.88,4.35,December 2022
SEÑORIAL,OT,2023-03-01,11.02,9.76,1.26,4560.41,3876.07,15.01,621.6,591.77,4.8,December 2022
SEÑORIAL,OT,2023-04-01,,9.22,,,3782.12,,,566.19,,December 2022
SEÑORIAL,OT,2023-05-01,,7.98,,,2872.91,,,416.36,,December 2022
SEÑORIAL,OT,2023-06-01,,7.53,,,2757.43,,,401.96,,December 2022
SEÑORIAL,OT,2023-07-01,,7.55,,,2948.82,,,421.86,,December 2022
SEÑORIAL,OT,2023-08-01,,6.3,,,2400.64,,,336.22,,December 2022
SEÑORIAL,OT,2023-09-01,,5.16,,,1945.6,,,254.66,,December 2022
SEÑORIAL,OT,2023-10-01,,3.97,,,1480.14,,,191.23,,December 2022
SEÑORIAL,OT,2023-11-01,,6.96,,,2689.99,,,366.48,,December 2022
SEÑORIAL,OT,2023-12-01,,9.39,,,4762.27,,,694.21,,December 2022
SEÑORIAL,TRADITIONAL,2023-01-01,12.51,11.71,0.8,22884.93,23879.95,4.35,22654.75,23643.51,4.36,December 2022
SEÑORIAL,TRADITIONAL,2023-02-01,12.56,11.21,1.35,22026.43,22461.29,1.97,21655.03,22238.9,2.7,December 2022
SEÑORIAL,TRADITIONAL,2023-03-01,12.78,11.31,1.47,23404.62,23766.32,1.55,22660.82,23531.01,3.84,December 2022
SEÑORIAL,TRADITIONAL,2023-04-01,,11.34,,,23774.96,,,23539.56,,December 2022
SEÑORIAL,TRADITIONAL,2023-05-01,,11.3,,,24403.81,,,24162.19,,December 2022
SEÑORIAL,TRADITIONAL,2023-06-01,,11.07,,,24925.35,,,24436.62,,December 2022
SEÑORIAL,TRADITIONAL,2023-07-01,,10.81,,,24936.86,,,24689.96,,December 2022
SEÑORIAL,TRADITIONAL,2023-08-01,,10.57,,,25082.41,,,24834.07,,December 2022
SEÑORIAL,TRADITIONAL,2023-09-01,,10.5,,,25616.65,,,25114.36,,December 2022
SEÑORIAL,TRADITIONAL,2023-10-01,,10.33,,,25675.49,,,25172.05,,December 2022
SEÑORIAL,TRADITIONAL,2023-11-01,,10.22,,,26055.89,,,25544.99,,December 2022
SEÑORIAL,TRADITIONAL,2023-12-01,,10.02,,,27087.57,,,26556.44,,December 2022
BIMBO,OT,2023-02-01,5.26,5.96,0.7,1934.91,2002.15,3.48,176.74,169.67,4.0,January 2023
BIMBO,OT,2023-03-01,5.88,5.88,0.0,2431.01,2285.23,6.0,247.2,194.32,21.39,January 2023
BIMBO,OT,2023-04-01,,5.76,,,2399.52,,,198.31,,January 2023
BIMBO,OT,2023-05-01,,6.11,,,2258.95,,,199.55,,January 2023
BIMBO,OT,2023-06-01,,6.33,,,2381.52,,,224.88,,January 2023
BIMBO,OT,2023-07-01,,5.91,,,2344.93,,,224.61,,January 2023
BIMBO,OT,2023-08-01,,6.01,,,2296.07,,,209.11,,January 2023
BIMBO,OT,2023-09-01,,6.0,,,2369.27,,,203.55,,January 2023
BIMBO,OT,2023-10-01,,6.23,,,2445.36,,,206.36,,January 2023
BIMBO,OT,2023-11-01,,6.03,,,2365.49,,,200.64,,January 2023
BIMBO,OT,2023-12-01,,4.95,,,2488.6,,,213.25,,January 2023
BIMBO,OT,2024-01-01,,5.45,,,2527.36,,,209.39,,January 2023
BIMBO,TRADITIONAL,2023-02-01,3.96,4.29,0.33,6943.53,7330.98,5.58,1659.8,1749.64,5.41,January 2023
BIMBO,TRADITIONAL,2023-03-01,4.05,4.41,0.36,7427.33,7666.77,3.22,1702.07,1803.95,5.99,January 2023
BIMBO,TRADITIONAL,2023-04-01,,4.58,,,7869.74,,,1864.87,,January 2023
BIMBO,TRADITIONAL,2023-05-01,,4.82,,,8285.15,,,1944.87,,January 2023
BIMBO,TRADITIONAL,2023-06-01,,4.92,,,8558.34,,,1962.92,,January 2023
BIMBO,TRADITIONAL,2023-07-01,,5.13,,,8925.42,,,2014.77,,January 2023
BIMBO,TRADITIONAL,2023-08-01,,5.4,,,9371.66,,,2028.5,,January 2023
BIMBO,TRADITIONAL,2023-09-01,,5.63,,,9846.79,,,2108.52,,January 2023
BIMBO,TRADITIONAL,2023-10-01,,5.65,,,9865.32,,,2094.55,,January 2023
BIMBO,TRADITIONAL,2023-11-01,,5.86,,,10328.56,,,2156.28,,January 2023
BIMBO,TRADITIONAL,2023-12-01,,6.07,,,10796.69,,,2230.72,,January 2023
BIMBO,TRADITIONAL,2024-01-01,,6.01,,,10607.15,,,2223.72,,January 2023
DIANA,OT,2023-02-01,12.76,14.65,1.89,4694.06,4917.23,4.75,691.51,713.68,3.21,January 2023
DIANA,OT,2023-03-01,12.9,14.79,1.89,5337.34,5750.08,7.73,784.77,853.13,8.71,January 2023
DIANA,OT,2023-04-01,,16.03,,,6681.53,,,1012.35,,January 2023
DIANA,OT,2023-05-01,,15.42,,,5705.21,,,845.22,,January 2023
DIANA,OT,2023-06-01,,14.75,,,5548.63,,,839.43,,January 2023
DIANA,OT,2023-07-01,,15.07,,,5978.37,,,881.77,,January 2023
DIANA,OT,2023-08-01,,15.09,,,5766.82,,,850.56,,January 2023
DIANA,OT,2023-09-01,,15.09,,,5956.87,,,938.09,,January 2023
DIANA,OT,2023-10-01,,14.29,,,5610.66,,,827.53,,January 2023
DIANA,OT,2023-11-01,,14.47,,,5679.97,,,829.19,,January 2023
DIANA,OT,2023-12-01,,13.79,,,6933.4,,,1033.29,,January 2023
DIANA,OT,2024-01-01,,14.83,,,6882.74,,,1007.72,,January 2023
DIANA,TRADITIONAL,2023-02-01,14.32,14.73,0.41,25113.23,25141.55,0.11,23449.88,23496.77,0.2,January 2023
DIANA,TRADITIONAL,2023-03-01,14.19,14.98,0.79,25995.22,26044.68,0.19,24115.64,23894.2,0.92,January 2023
DIANA,TRADITIONAL,2023-04-01,,14.26,,,24498.02,,,22475.25,,January 2023
DIANA,TRADITIONAL,2023-05-01,,13.92,,,23927.91,,,21752.65,,January 2023
DIANA,TRADITIONAL,2023-06-01,,13.72,,,23840.53,,,21477.95,,January 2023
DIANA,TRADITIONAL,2023-07-01,,13.88,,,24165.32,,,21576.17,,January 2023
DIANA,TRADITIONAL,2023-08-01,,13.78,,,23912.09,,,20975.52,,January 2023
DIANA,TRADITIONAL,2023-09-01,,13.74,,,24022.82,,,20709.33,,January 2023
DIANA,TRADITIONAL,2023-10-01,,14.26,,,24892.22,,,21458.81,,January 2023
DIANA,TRADITIONAL,2023-11-01,,13.98,,,24629.77,,,21051.08,,January 2023
DIANA,TRADITIONAL,2023-12-01,,14.76,,,26250.15,,,22436.03,,January 2023
DIANA,TRADITIONAL,2024-01-01,,16.16,,,28512.91,,,24163.49,,January 2023
DINANT,OT,2023-02-01,5.44,5.22,0.22,1999.04,1752.65,12.33,222.37,183.72,17.38,January 2023
DINANT,OT,2023-03-01,5.34,4.99,0.35,2209.97,1940.63,12.19,246.15,211.86,13.93,January 2023
DINANT,OT,2023-04-01,,4.79,,,1996.83,,,219.19,,January 2023
DINANT,OT,2023-05-01,,4.95,,,1830.06,,,201.77,,January 2023
DINANT,OT,2023-06-01,,5.09,,,1915.52,,,212.36,,January 2023
DINANT,OT,2023-07-01,,5.03,,,1994.26,,,224.07,,January 2023
DINANT,OT,2023-08-01,,5.27,,,2014.44,,,228.39,,January 2023
DINANT,OT,2023-09-01,,5.2,,,2052.94,,,229.64,,January 2023
DINANT,OT,2023-10-01,,5.4,,,2119.59,,,225.97,,January 2023
DINANT,OT,2023-11-01,,5.1,,,2001.24,,,224.86,,January 2023
DINANT,OT,2023-12-01,,4.48,,,2251.52,,,258.79,,January 2023
DINANT,OT,2024-01-01,,4.99,,,2315.83,,,253.65,,January 2023
DINANT,TRADITIONAL,2023-02-01,10.75,9.14,1.61,18854.32,15605.7,17.23,13345.6,10913.08,18.23,January 2023
DINANT,TRADITIONAL,2023-03-01,10.62,9.02,1.6,19448.7,15679.86,19.38,13761.13,10888.79,20.87,January 2023
DINANT,TRADITIONAL,2023-04-01,,9.52,,,16347.05,,,11196.61,,January 2023
DINANT,TRADITIONAL,2023-05-01,,9.64,,,16567.47,,,11505.19,,January 2023
DINANT,TRADITIONAL,2023-06-01,,9.99,,,17356.07,,,11806.85,,January 2023
DINANT,TRADITIONAL,2023-07-01,,9.71,,,16905.87,,,11422.89,,January 2023
DINANT,TRADITIONAL,2023-08-01,,9.89,,,17169.28,,,11600.87,,January 2023
DINANT,TRADITIONAL,2023-09-01,,9.66,,,16886.34,,,11109.43,,January 2023
DINANT,TRADITIONAL,2023-10-01,,9.45,,,16501.05,,,10714.97,,January 2023
DINANT,TRADITIONAL,2023-11-01,,9.79,,,17255.52,,,11132.59,,January 2023
DINANT,TRADITIONAL,2023-12-01,,10.05,,,17879.13,,,11315.9,,January 2023
DINANT,TRADITIONAL,2024-01-01,,10.36,,,18285.23,,,11646.65,,January 2023
KELLOGGS,OT,2023-02-01,10.31,12.71,2.4,3791.52,4265.85,12.51,289.53,336.42,16.2,January 2023
KELLOGGS,OT,2023-03-01,9.42,10.92,1.5,3896.86,4244.38,8.92,270.98,312.09,15.17,January 2023
KELLOGGS,OT,2023-04-01,,12.18,,,5079.14,,,358.44,,January 2023
KELLOGGS,OT,2023-05-01,,13.01,,,4813.08,,,342.81,,January 2023
KELLOGGS,OT,2023-06-01,,12.56,,,4722.52,,,330.71,,January 2023
KELLOGGS,OT,2023-07-01,,12.83,,,5089.0,,,351.45,,January 2023
KELLOGGS,OT,2023-08-01,,13.02,,,4974.64,,,354.32,,January 2023
KELLOGGS,OT,2023-09-01,,12.24,,,4831.54,,,341.69,,January 2023
KELLOGGS,OT,2023-10-01,,12.45,,,4890.13,,,331.98,,January 2023
KELLOGGS,OT,2023-11-01,,12.65,,,4965.21,,,324.95,,January 2023
KELLOGGS,OT,2023-12-01,,13.57,,,6823.97,,,424.11,,January 2023
KELLOGGS,OT,2024-01-01,,13.78,,,6397.23,,,428.77,,January 2023
KELLOGGS,TRADITIONAL,2023-02-01,1.08,1.61,0.53,1895.91,2745.65,44.82,314.75,410.41,30.39,January 2023
KELLOGGS,TRADITIONAL,2023-03-01,1.0,1.61,0.61,1828.29,2801.34,53.22,290.81,438.39,50.75,January 2023
KELLOGGS,TRADITIONAL,2023-04-01,,1.71,,,2938.08,,,458.36,,January 2023
KELLOGGS,TRADITIONAL,2023-05-01,,1.8,,,3089.36,,,469.51,,January 2023
KELLOGGS,TRADITIONAL,2023-06-01,,1.77,,,3074.12,,,472.22,,January 2023
KELLOGGS,TRADITIONAL,2023-07-01,,1.82,,,3177.5,,,493.4,,January 2023
KELLOGGS,TRADITIONAL,2023-08-01,,1.85,,,3207.99,,,505.2,,January 2023
KELLOGGS,TRADITIONAL,2023-09-01,,1.99,,,3483.52,,,532.65,,January 2023
KELLOGGS,TRADITIONAL,2023-10-01,,1.88,,,3279.69,,,522.24,,January 2023
KELLOGGS,TRADITIONAL,2023-11-01,,1.96,,,3447.56,,,548.97,,January 2023
KELLOGGS,TRADITIONAL,2023-12-01,,2.03,,,3614.76,,,583.03,,January 2023
KELLOGGS,TRADITIONAL,2024-01-01,,2.27,,,4012.7,,,600.7,,January 2023
OTHERS,OT,2023-02-01,20.06,21.56,1.5,7375.99,7237.41,1.88,572.45,529.44,7.51,January 2023
OTHERS,OT,2023-03-01,18.93,20.07,1.14,7830.51,7800.92,0.38,606.85,563.24,7.19,January 2023
OTHERS,OT,2023-04-01,,19.6,,,8171.07,,,593.4,,January 2023
OTHERS,OT,2023-05-01,,21.91,,,8106.55,,,593.89,,January 2023
OTHERS,OT,2023-06-01,,21.88,,,8231.54,,,597.35,,January 2023
OTHERS,OT,2023-07-01,,21.13,,,8379.89,,,617.53,,January 2023
OTHERS,OT,2023-08-01,,21.15,,,8082.77,,,586.13,,January 2023
OTHERS,OT,2023-09-01,,20.5,,,8093.34,,,574.0,,January 2023
OTHERS,OT,2023-10-01,,21.51,,,8448.71,,,597.93,,January 2023
OTHERS,OT,2023-11-01,,22.44,,,8806.82,,,634.5,,January 2023
OTHERS,OT,2023-12-01,,18.41,,,9259.25,,,669.99,,January 2023
OTHERS,OT,2024-01-01,,18.56,,,8613.44,,,626.89,,January 2023
OTHERS,TRADITIONAL,2023-02-01,5.0,5.57,0.57,8759.77,9510.11,8.57,8331.04,8567.67,2.84,January 2023
OTHERS,TRADITIONAL,2023-03-01,5.11,5.49,0.38,9360.37,9549.83,2.02,8608.93,8451.18,1.83,January 2023
OTHERS,TRADITIONAL,2023-04-01,,5.66,,,9721.57,,,8309.03,,January 2023
OTHERS,TRADITIONAL,2023-05-01,,5.56,,,9552.57,,,7960.47,,January 2023
OTHERS,TRADITIONAL,2023-06-01,,5.96,,,10352.43,,,8348.73,,January 2023
OTHERS,TRADITIONAL,2023-07-01,,6.07,,,10567.14,,,8320.58,,January 2023
OTHERS,TRADITIONAL,2023-08-01,,6.55,,,11371.27,,,8747.13,,January 2023
OTHERS,TRADITIONAL,2023-09-01,,6.59,,,11514.03,,,8528.91,,January 2023
OTHERS,TRADITIONAL,2023-10-01,,6.76,,,11799.28,,,8675.94,,January 2023
OTHERS,TRADITIONAL,2023-11-01,,7.02,,,12371.87,,,8900.62,,January 2023
OTHERS,TRADITIONAL,2023-12-01,,7.17,,,12743.08,,,8911.25,,January 2023
OTHERS,TRADITIONAL,2024-01-01,,7.77,,,13708.81,,,9586.58,,January 2023
PEPSICO,OT,2023-02-01,37.22,33.75,3.47,13689.66,11329.35,17.24,1422.61,1160.79,18.4,January 2023
PEPSICO,OT,2023-03-01,36.5,35.59,0.91,15099.19,13834.59,8.38,1510.26,1398.85,7.38,January 2023
PEPSICO,OT,2023-04-01,,34.68,,,14458.06,,,1453.07,,January 2023
PEPSICO,OT,2023-05-01,,33.59,,,12426.61,,,1252.68,,January 2023
PEPSICO,OT,2023-06-01,,34.54,,,12992.45,,,1307.09,,January 2023
PEPSICO,OT,2023-07-01,,35.56,,,14103.36,,,1399.14,,January 2023
PEPSICO,OT,2023-08-01,,36.74,,,14042.49,,,1409.89,,January 2023
PEPSICO,OT,2023-09-01,,35.66,,,14074.34,,,1407.43,,January 2023
PEPSICO,OT,2023-10-01,,34.73,,,13639.06,,,1366.64,,January 2023
PEPSICO,OT,2023-11-01,,35.88,,,14079.69,,,1426.51,,January 2023
PEPSICO,OT,2023-12-01,,37.38,,,18796.52,,,1862.89,,January 2023
PEPSICO,OT,2024-01-01,,36.91,,,17132.63,,,1674.74,,January 2023
PEPSICO,TRADITIONAL,2023-02-01,52.32,51.97,0.35,91729.56,88733.23,3.27,48790.0,45738.78,6.25,January 2023
PEPSICO,TRADITIONAL,2023-03-01,52.25,51.85,0.4,95716.33,90144.84,5.82,50158.38,46228.12,7.84,January 2023
PEPSICO,TRADITIONAL,2023-04-01,,51.53,,,88513.72,,,44036.67,,January 2023
PEPSICO,TRADITIONAL,2023-05-01,,51.32,,,88213.24,,,43030.85,,January 2023
PEPSICO,TRADITIONAL,2023-06-01,,50.82,,,88312.17,,,42053.41,,January 2023
PEPSICO,TRADITIONAL,2023-07-01,,50.53,,,87994.01,,,40927.45,,January 2023
PEPSICO,TRADITIONAL,2023-08-01,,49.49,,,85903.46,,,38695.25,,January 2023
PEPSICO,TRADITIONAL,2023-09-01,,49.21,,,86005.93,,,37557.18,,January 2023
PEPSICO,TRADITIONAL,2023-10-01,,48.84,,,85268.62,,,36439.58,,January 2023
PEPSICO,TRADITIONAL,2023-11-01,,48.42,,,85324.68,,,35700.7,,January 2023
PEPSICO,TRADITIONAL,2023-12-01,,46.97,,,83517.29,,,33541.08,,January 2023
PEPSICO,TRADITIONAL,2024-01-01,,44.53,,,78583.68,,,30696.75,,January 2023
SEÑORIAL,OT,2023-02-01,8.95,6.15,2.8,3290.65,2065.35,37.24,471.38,308.26,34.6,January 2023
SEÑORIAL,OT,2023-03-01,11.02,7.77,3.25,4560.41,3019.3,33.79,621.6,460.96,25.84,January 2023
SEÑORIAL,OT,2023-04-01,,6.97,,,2905.3,,,434.27,,January 2023
SEÑORIAL,OT,2023-05-01,,5.03,,,1859.24,,,269.45,,January 2023
SEÑORIAL,OT,2023-06-01,,4.84,,,1822.12,,,265.23,,January 2023
SEÑORIAL,OT,2023-07-01,,4.46,,,1770.45,,,252.92,,January 2023
SEÑORIAL,OT,2023-08-01,,2.73,,,1045.12,,,146.17,,January 2023
SEÑORIAL,OT,2023-09-01,,5.3,,,2093.68,,,273.68,,January 2023
SEÑORIAL,OT,2023-10-01,,5.4,,,2121.05,,,273.68,,January 2023
SEÑORIAL,OT,2023-11-01,,3.42,,,1343.19,,,183.0,,January 2023
SEÑORIAL,OT,2023-12-01,,7.42,,,3730.8,,,543.06,,January 2023
SEÑORIAL,OT,2024-01-01,,5.48,,,2545.86,,,357.56,,January 2023
SEÑORIAL,TRADITIONAL,2023-02-01,12.56,12.69,0.13,22026.43,21658.93,1.67,21655.03,21444.48,0.97,January 2023
SEÑORIAL,TRADITIONAL,2023-03-01,12.78,12.63,0.15,23404.62,21962.46,6.16,22660.82,21745.01,4.04,January 2023
SEÑORIAL,TRADITIONAL,2023-04-01,,12.75,,,21895.35,,,21678.57,,January 2023
SEÑORIAL,TRADITIONAL,2023-05-01,,12.94,,,22247.41,,,22247.41,,January 2023
SEÑORIAL,TRADITIONAL,2023-06-01,,12.83,,,22295.41,,,22074.67,,January 2023
SEÑORIAL,TRADITIONAL,2023-07-01,,12.87,,,22403.7,,,22181.88,,January 2023
SEÑORIAL,TRADITIONAL,2023-08-01,,13.05,,,22654.01,,,22429.71,,January 2023
SEÑORIAL,TRADITIONAL,2023-09-01,,13.17,,,23027.27,,,22799.28,,January 2023
SEÑORIAL,TRADITIONAL,2023-10-01,,13.17,,,22991.63,,,22763.99,,January 2023
SEÑORIAL,TRADITIONAL,2023-11-01,,12.98,,,22877.3,,,22428.72,,January 2023
SEÑORIAL,TRADITIONAL,2023-12-01,,12.94,,,23012.48,,,22561.25,,January 2023
SEÑORIAL,TRADITIONAL,2024-01-01,,12.9,,,22755.58,,,22309.39,,January 2023
BIMBO,OT,2023-03-01,5.88,6.05,0.17,2431.01,2453.71,0.93,247.2,224.9,9.02,February 2023
BIMBO,OT,2023-04-01,,6.0,,,2586.54,,,230.32,,February 2023
BIMBO,OT,2023-05-01,,6.33,,,2532.06,,,241.15,,February 2023
BIMBO,OT,2023-06-01,,6.25,,,2515.56,,,256.17,,February 2023
BIMBO,OT,2023-07-01,,5.95,,,2505.28,,,258.81,,February 2023
BIMBO,OT,2023-08-01,,6.26,,,2563.87,,,251.61,,February 2023
BIMBO,OT,2023-09-01,,6.64,,,2714.97,,,251.39,,February 2023
BIMBO,OT,2023-10-01,,6.82,,,2765.46,,,251.63,,February 2023
BIMBO,OT,2023-11-01,,6.42,,,2684.01,,,245.56,,February 2023
BIMBO,OT,2023-12-01,,5.42,,,2692.14,,,248.81,,February 2023
BIMBO,OT,2024-01-01,,5.94,,,2781.94,,,248.39,,February 2023
BIMBO,OT,2024-02-01,,7.19,,,2768.42,,,236.62,,February 2023
BIMBO,TRADITIONAL,2023-03-01,4.05,4.0,0.05,7427.33,7390.34,0.5,1702.07,1751.27,2.89,February 2023
BIMBO,TRADITIONAL,2023-04-01,,4.12,,,7488.28,,,1800.07,,February 2023
BIMBO,TRADITIONAL,2023-05-01,,4.19,,,7677.88,,,1836.81,,February 2023
BIMBO,TRADITIONAL,2023-06-01,,4.28,,,8088.98,,,1872.45,,February 2023
BIMBO,TRADITIONAL,2023-07-01,,4.38,,,8418.79,,,1930.92,,February 2023
BIMBO,TRADITIONAL,2023-08-01,,4.49,,,8693.45,,,1914.86,,February 2023
BIMBO,TRADITIONAL,2023-09-01,,4.66,,,9109.23,,,1993.27,,February 2023
BIMBO,TRADITIONAL,2023-10-01,,4.64,,,9171.88,,,1985.25,,February 2023
BIMBO,TRADITIONAL,2023-11-01,,4.75,,,9493.42,,,2037.22,,February 2023
BIMBO,TRADITIONAL,2023-12-01,,4.72,,,9949.24,,,2103.43,,February 2023
BIMBO,TRADITIONAL,2024-01-01,,4.42,,,9486.2,,,2057.74,,February 2023
BIMBO,TRADITIONAL,2024-02-01,,4.68,,,9590.93,,,2040.62,,February 2023
DIANA,OT,2023-03-01,12.9,14.58,1.68,5337.34,5911.28,10.75,784.77,883.6,12.59,February 2023
DIANA,OT,2023-04-01,,14.78,,,6371.57,,,972.76,,February 2023
DIANA,OT,2023-05-01,,14.06,,,5620.54,,,840.14,,February 2023
DIANA,OT,2023-06-01,,13.48,,,5428.83,,,827.57,,February 2023
DIANA,OT,2023-07-01,,14.23,,,5997.56,,,892.49,,February 2023
DIANA,OT,2023-08-01,,14.62,,,5985.61,,,890.72,,February 2023
DIANA,OT,2023-09-01,,15.55,,,6353.37,,,1008.47,,February 2023
DIANA,OT,2023-10-01,,16.08,,,6517.0,,,969.79,,February 2023
DIANA,OT,2023-11-01,,15.84,,,6627.98,,,976.14,,February 2023
DIANA,OT,2023-12-01,,15.15,,,7521.03,,,1130.98,,February 2023
DIANA,OT,2024-01-01,,14.74,,,6899.94,,,1019.19,,February 2023
DIANA,OT,2024-02-01,,14.4,,,5545.9,,,811.99,,February 2023
DIANA,TRADITIONAL,2023-03-01,14.19,15.97,1.78,25995.22,29466.51,13.35,24115.64,27033.5,12.1,February 2023
DIANA,TRADITIONAL,2023-04-01,,15.19,,,27582.58,,,25305.12,,February 2023
DIANA,TRADITIONAL,2023-05-01,,14.96,,,27417.1,,,24924.63,,February 2023
DIANA,TRADITIONAL,2023-06-01,,14.65,,,27668.24,,,24926.34,,February 2023
DIANA,TRADITIONAL,2023-07-01,,15.09,,,28988.18,,,25653.25,,February 2023
DIANA,TRADITIONAL,2023-08-01,,14.67,,,28372.99,,,24888.59,,February 2023
DIANA,TRADITIONAL,2023-09-01,,15.05,,,29432.87,,,25373.16,,February 2023
DIANA,TRADITIONAL,2023-10-01,,15.15,,,29981.56,,,25846.17,,February 2023
DIANA,TRADITIONAL,2023-11-01,,15.13,,,30243.41,,,25849.07,,February 2023
DIANA,TRADITIONAL,2023-12-01,,14.91,,,31440.71,,,26644.67,,February 2023
DIANA,TRADITIONAL,2024-01-01,,16.23,,,34849.18,,,29533.21,,February 2023
DIANA,TRADITIONAL,2024-02-01,,15.93,,,32640.09,,,27661.09,,February 2023
